,Frame#,Time,AlejandroMask:HeadTopX7,AlejandroMask:HeadTopY7,AlejandroMask:HeadTopZ7,AlejandroMask:HeadFrontX5,AlejandroMask:HeadFrontY5,AlejandroMask:HeadFrontZ5,HeadFront5MAG,AlejandroMask:LP1X46,LHandMaxPosY,LHandPosXMean,LHandPosYMean,LHandPosZMean,RHandPosXMean,RHandPosYMean,RHandPosZMean,BothHandMaxPosY,LHandVelocity,RHandVelocity,HeadMaxPosY,HeadVelocity,HeadPosXMean,HeadPosYMean,DistanceChestToLeftArm,DistanceChestToRightArm,DistanceChestToArmsMax,ShoulderVelocity
862,866,7.216667,0.15071,1.66554,0.441256,0.090298,1.68591,0.580203,0.0019034416198,0.158885,1.3681,1.307436,1.331529,1.0332211,-0.1664667,1.307436,0.910665,1.3681,0.00758185920471,0.00735554274,1.68591,0.00203430307477,0.1020402,1.1053532,1.308714298,0.441964521645,1.308714298,0.000416550117033
863,867,7.225,0.151668,1.6661,0.442961,0.090765,1.68519,0.581902,0.00223489239115,0.160611,1.37362,1.311174,1.33629,1.0317387,-0.1688784,1.311174,0.9074598,1.37362,0.00632317175158,0.0061650742088,1.68519,0.00223489239115,0.1024846,1.1054384,1.31202859306,0.441765856607,1.31202859306,0.000518663667515
864,868,7.233333,0.152377,1.6669,0.444879,0.091203,1.68434,0.583922,0.00249528274951,0.161853,1.3784,1.314742,1.34052,1.0303953,-0.1702496,1.314742,0.9049378,1.3784,0.00522873789743,0.00528088572116,1.68434,0.00249528274951,0.1028446,1.1055468,1.31519822969,0.441588221595,1.31519822969,0.000643714999048
865,869,7.241667,0.152874,1.66789,0.446982,0.091573,1.68334,0.586178,0.002790732162,0.162476,1.38276,1.318106,1.344274,1.0292357,-0.170336,1.318106,0.9032984,1.38276,0.00445732262687,0.00474488672151,1.68334,0.002790732162,0.1031146,1.105666,1.31820442988,0.441361623252,1.31820442988,0.000771839361525
866,870,7.25,0.153132,1.66905,0.449255,0.091988,1.68224,0.588709,0.00307879213329,0.162364,1.38658,1.321357,1.347582,1.0283721,-0.1691219,1.321357,0.9026465,1.38658,0.00414696708451,0.00504516848083,1.68224,0.00307879213329,0.1033208,1.1058134,1.32116580465,0.441111603313,1.32116580465,0.000860209858116
867,871,7.258333,0.153179,1.67033,0.451647,0.092423,1.68105,0.591515,0.00328566888167,0.161395,1.38984,1.324345,1.350381,1.0278616,-0.1666453,1.324345,0.9030899,1.38984,0.00454089737827,0.00628522974918,1.68105,0.00328566888167,0.1034588,1.1059666,1.32396117636,0.441002205669,1.32396117636,0.00098503603995
868,872,7.266667,0.153079,1.67172,0.454194,0.092899,1.67971,0.594477,0.0034455868876,0.159712,1.39233,1.326937,1.352593,1.0277075,-0.1630478,1.326937,0.9045557,1.39233,0.00534085470688,0.00765239524593,1.67971,0.0034455868876,0.1035622,1.1061068,1.32644065791,0.44101496311,1.32644065791,0.00102282794252
869,873,7.275,0.152826,1.67313,0.456782,0.093436,1.67822,0.597537,0.00352054399206,0.157406,1.39379,1.329001,1.354178,1.0279616,-0.1585627,1.329001,0.9069594,1.39379,0.00621826350358,0.00890038499167,1.67822,0.00352054399206,0.1036302,1.1062052,1.32854606656,0.441197142563,1.32854606656,0.00109100183318
870,874,7.283333,0.152479,1.6745,0.459412,0.094035,1.67661,0.60061,0.00349376873877,0.154561,1.39403,1.33044,1.35508,1.0285456,-0.1533239,1.33044,0.9101923,1.39403,0.007099896126,0.0103140083867,1.67661,0.00349376873877,0.1036864,1.1062476,1.33011088138,0.441542048017,1.33011088138,0.00106017970175
871,875,7.291667,0.152066,1.67576,0.461944,0.094677,1.67491,0.603594,0.00334304113047,0.151386,1.39301,1.331165,1.355309,1.0293928,-0.1474752,1.331165,0.9139487,1.39301,0.00807554604965,0.011273137895,1.67576,0.00334304113047,0.1037396,1.1062236,1.33107608719,0.44191955214,1.33107608719,0.001036315589
872,876,7.3,0.15165,1.67681,0.464298,0.095467,1.67321,0.606362,0.00301598441641,0.148054,1.3906,1.33141,1.354876,1.0304178,-0.1412839,1.33141,0.9177248,1.3906,0.00804003109447,0.0103549744568,1.67681,0.00301598441641,0.1038408,1.1061218,1.33166931801,0.442086142965,1.33166931801,0.000983162753566
873,877,7.308333,0.15128,1.67748,0.466306,0.096386,1.67163,0.608761,0.00252598099755,0.144855,1.38736,1.33182,1.354123,1.0312498,-0.1354087,1.33182,0.9205679,1.38736,0.00606802513179,0.0070616740225,1.67748,0.00252598099755,0.103965,1.1059396,1.33231071098,0.441757354587,1.33231071098,0.000895370872879
874,878,7.316667,0.151049,1.67775,0.467763,0.09747,1.67032,0.610629,0.00200979227782,0.142021,1.38519,1.333402,1.354006,1.0315388,-0.1307343,1.333402,0.9215579,1.38519,0.00295333641836,0.00611399133136,1.67775,0.00200979227782,0.1041686,1.105694,1.33388309653,0.440845351634,1.33388309653,0.00081032400927
875,879,7.325,0.151009,1.67757,0.468579,0.098681,1.66933,0.611891,0.00159610463316,0.139955,1.38638,1.336739,1.355554,1.0310266,-0.1279512,1.336739,0.9203249,1.38638,0.00633038616516,0.00948619639265,1.67757,0.00159610463316,0.1044614,1.1053986,1.33694303156,0.43943244322,1.33694303156,0.000697436018571
876,880,7.333333,0.151188,1.67705,0.468754,0.10004,1.66876,0.612504,0.00148277881021,0.13907,1.39173,1.34168,1.359273,1.0295789,-0.127009,1.34168,0.916927,1.39173,0.0099491943895,0.0119619006015,1.67705,0.00148277881021,0.104867,1.1051012,1.34136039966,0.437537346878,1.34136039966,0.000557778629924
877,881,7.341667,0.151605,1.67627,0.468362,0.101513,1.66859,0.612506,0.00165824998115,0.139758,1.39964,1.347542,1.364688,1.0271538,-0.1272207,1.347542,0.912014,1.39964,0.0110921801734,0.0123947953593,1.67627,0.00165824998115,0.105375,1.1048434,1.34646608069,0.435241940559,1.34646608069,0.000463799525657
878,882,7.35,0.152256,1.67535,0.46745,0.103075,1.66882,0.611999,0.00193918977926,0.141739,1.40787,1.353729,1.37094,1.0239102,-0.1278281,1.353729,0.9063096,1.40787,0.0112162540984,0.0122685396441,1.67535,0.00193918977926,0.1059886,1.1046594,1.35170287346,0.432681383644,1.35170287346,0.000491586208106
879,883,7.358333,0.153131,1.67436,0.46619,0.104671,1.66934,0.611028,0.00227548060857,0.144549,1.41533,1.359885,1.377265,1.0200715,-0.1282927,1.359885,0.9005414,1.41533,0.0114252081381,0.0114481247809,1.67436,0.00227548060857,0.1066758,1.1045496,1.3567568864,0.430085263216,1.3567568864,0.00065638174868
880,884,7.366667,0.154174,1.67335,0.464589,0.106347,1.67009,0.609684,0.00252749124628,0.14752,1.42194,1.365771,1.383319,1.0159318,-0.1285273,1.365771,0.8951464,1.42194,0.0108374251555,0.0100260480749,1.67335,0.00252749124628,0.1074382,1.104507,1.36147574716,0.427691616076,1.36147574716,0.000761410533155
881,885,7.375,0.155368,1.67228,0.462786,0.108011,1.67103,0.60803,0.00275202979635,0.15027,1.42801,1.371121,1.388857,1.0117983,-0.1285186,1.371121,0.890519,1.42801,0.00955783662761,0.00814382588223,1.67228,0.00275202979635,0.1082462,1.1045114,1.36569864805,0.425728344288,1.36569864805,0.000812089280806
882,886,7.383333,0.156704,1.67114,0.460799,0.109683,1.67206,0.606102,0.00288082574968,0.152472,1.4335,1.375588,1.393584,1.0080441,-0.128566,1.375588,0.8869748,1.4335,0.00731963769595,0.00584688139096,1.67206,0.00288082574968,0.1090932,1.1045342,1.36914835574,0.424477630177,1.36914835574,0.000834399185043
883,887,7.391667,0.158121,1.66998,0.458655,0.111332,1.67311,0.603986,0.00295042234265,0.154158,1.43775,1.37893,1.397183,1.005323,-0.1286922,1.37893,0.8849646,1.43775,0.00446180736922,0.00317693563045,1.67311,0.00296874182104,0.1099642,1.104558,1.37179987133,0.424173608673,1.37179987133,0.000829407017091
884,888,7.4,0.159619,1.66872,0.456423,0.112956,1.67421,0.601782,0.00292039038486,0.155162,1.44051,1.381027,1.39945,1.0040582,-0.1289585,1.381027,0.884888,1.44051,0.00177979352735,0.00297531460521,1.67421,0.00293169660777,0.1108568,1.1045668,1.37359949642,0.425081081035,1.37359949642,0.000714303856912
885,889,7.408333,0.161145,1.66746,0.45426,0.114492,1.6752,0.599504,0.00283494779493,0.155324,1.44149,1.381807,1.400242,1.0046492,-0.1293043,1.381807,0.886937,1.44149,0.00464199676863,0.00586234910254,1.6752,0.00287780576134,0.111738,1.104555,1.37457380279,0.427252837869,1.37457380279,0.000598351903147
886,890,7.416667,0.162674,1.66623,0.452155,0.11594,1.6761,0.597239,0.00264348349721,0.154647,1.44047,1.381273,1.399484,1.0072606,-0.1295094,1.381273,0.8912389,1.44047,0.00844006190736,0.00913707507904,1.6761,0.00270453323145,0.1125974,1.104526,1.37474149233,0.430696402081,1.37474149233,0.000496856115993
887,891,7.425,0.164204,1.66513,0.450215,0.117266,1.67694,0.595112,0.00241453432363,0.15317,1.43741,1.379409,1.397097,1.0115217,-0.129323,1.379409,0.8975408,1.43741,0.0115170962052,0.0123479807256,1.67694,0.00243239984378,0.1134276,1.1045236,1.37398029104,0.435118953163,1.37398029104,0.000659185102987
888,892,7.433333,0.165679,1.66423,0.448503,0.118526,1.67767,0.593186,0.00210118490381,0.151254,1.43199,1.376117,1.393061,1.0169735,-0.1286314,1.376117,0.9053858,1.43199,0.014051782805,0.0150118986807,1.67767,0.0021348960162,0.1142264,1.1045534,1.37207402678,0.440140372051,1.37207402678,0.000840415373491
889,893,7.441667,0.167134,1.66361,0.447069,0.119663,1.67831,0.591539,0.00175881494194,0.14871,1.42409,1.371301,1.387341,1.0230129,-0.1272262,1.371301,0.9144186,1.42409,0.0160449461202,0.0168916099884,1.67831,0.00179958272941,0.1149864,1.1046394,1.36878880899,0.445426284473,1.36878880899,0.000935163087381
890,894,7.45,0.1685,1.66328,0.445948,0.120696,1.67882,0.59021,0.0014193533739,0.145929,1.41386,1.36498,1.379936,1.0291049,-0.1252882,1.36498,0.9239392,1.41386,0.0172803207146,0.0182536700967,1.67882,0.00165733038348,0.1157026,1.1047782,1.36399203329,0.45063631157,1.36399203329,0.00102348668775
891,895,7.458333,0.169798,1.66328,0.44512,0.121616,1.67921,0.589202,0.00111113680526,0.143187,1.40158,1.357267,1.371093,1.0347518,-0.1228899,1.357267,0.9333101,1.40158,0.0180628403082,0.0191009855505,1.67921,0.00152553629914,0.1163688,1.1049784,1.35767502835,0.4554211625,1.35767502835,0.0010551123163
892,896,7.466667,0.17105,1.66352,0.44458,0.122465,1.67947,0.588534,0.000821550363642,0.140835,1.38778,1.348269,1.361063,1.0395908,-0.1202051,1.348269,0.9419468,1.38778,0.0181211201641,0.0194327646258,1.67947,0.00138276896118,0.1170096,1.1052074,1.34990657855,0.459443870223,1.34990657855,0.00108359078992
893,897,7.475,0.172208,1.66399,0.444321,0.123184,1.67961,0.588162,0.000668746588776,0.138896,1.37288,1.338517,1.350217,1.0434508,-0.1174384,1.338517,0.9491625,1.37288,0.0176742475087,0.0171729729808,1.67961,0.00124594422026,0.117587,1.1054738,1.34113720362,0.462338585661,1.34113720362,0.0010858475952
894,898,7.483333,0.173277,1.66463,0.444317,0.123845,1.67962,0.588061,0.000605535300375,0.137561,1.36001,1.329455,1.339018,1.0461503,-0.1148883,1.329455,0.9544233,1.36001,0.0159952117835,0.010537050109,1.67962,0.00123521860413,0.1181202,1.105744,1.33268155273,0.464175461137,1.33268155273,0.0010975663989
895,899,7.491667,0.174246,1.66537,0.444515,0.124418,1.67951,0.588223,0.000707633379654,0.136847,1.34988,1.323241,1.328345,1.0477356,-0.1130981,1.323241,0.9574782,1.34988,0.0137314072112,0.0034652517946,1.67951,0.00121676045301,0.118605,1.106004,1.3265992597,0.465253054946,1.3265992597,0.00111076280096
896,900,7.5,0.175087,1.66617,0.44488,0.124947,1.67926,0.588621,0.000821494370035,0.136747,1.34092,1.321068,1.31937,1.0483907,-0.1123606,1.321068,0.9585581,1.34574,0.00975147045322,0.00558709190903,1.67926,0.00126397824348,0.1190434,1.1062346,1.32408009973,0.465899073564,1.32408009973,0.00108478799772
897,901,7.508333,0.175842,1.66699,0.445476,0.125395,1.67891,0.589214,0.00105414420266,0.136881,1.33423,1.322354,1.313249,1.048417,-0.1122355,1.322354,0.9579073,1.34641,0.0048848312151,0.00833673821107,1.67891,0.00131692103028,0.1194256,1.1064356,1.3247611147,0.465930970441,1.3247611147,0.00100253329122
898,902,7.516667,0.176467,1.66786,0.446242,0.125837,1.67841,0.59003,0.00125430498684,0.136955,1.33097,1.325605,1.310704,1.0481616,-0.1121572,1.325605,0.9559262,1.35051,0.00452013893592,0.00846127295388,1.67841,0.00140270239181,0.1197716,1.106597,1.32734270367,0.465220065578,1.32734270367,0.000837310575593
899,903,7.525,0.177002,1.66875,0.447185,0.126197,1.67781,0.591071,0.00144574167817,0.136859,1.33136,1.329582,1.311559,1.0476228,-0.1119808,1.329582,0.9530669,1.35639,0.00765939188187,0.00761636488097,1.67781,0.00153864258358,0.120068,1.1067308,1.33070947594,0.463790933336,1.33070947594,0.000769257434153
900,904,7.533333,0.177413,1.66971,0.448315,0.12656,1.67709,0.592271,0.00163696823427,0.136973,1.33456,1.333571,1.314902,1.0466905,-0.1115386,1.333571,0.949881,1.36147,0.00958563842423,0.00721756808073,1.67709,0.00163696823427,0.1203294,1.1068438,1.3340642209,0.462003192877,1.3340642209,0.000804878872875
901,905,7.541667,0.177708,1.67065,0.449594,0.126897,1.67625,0.593635,0.00184407429351,0.137333,1.33918,1.33695,1.319445,1.0451557,-0.1108473,1.33695,0.9467751,1.36652,0.00933053674769,0.00554454696075,1.67625,0.00184407429351,0.1205398,1.1069242,1.33670172383,0.460113471519,1.33670172383,0.000931893234228
902,906,7.55,0.177943,1.67161,0.451021,0.127266,1.67531,0.595178,0.00201817367934,0.13809,1.34382,1.339159,1.324133,1.0430278,-0.1099184,1.339159,0.944191,1.37006,0.00797732467686,0.00276555690594,1.67531,0.00201817367934,0.1207348,1.1069688,1.33805827383,0.458345984807,1.33805827383,0.000941161516425
903,907,7.558333,0.178064,1.67249,0.452547,0.127616,1.67424,0.596853,0.00212417560479,0.139282,1.34952,1.339682,1.328205,1.0403891,-0.1087972,1.339682,0.9425329,1.37112,0.00622716637003,0.00300619959417,1.67424,0.00212417560479,0.1208818,1.1069484,1.33766754998,0.456859476387,1.33766754998,0.00105643409638
904,908,7.566667,0.178081,1.67328,0.454156,0.127937,1.67302,0.598562,0.00221716169911,0.140768,1.35356,1.338347,1.330863,1.0374483,-0.1074547,1.338347,0.9419971,1.36888,0.00354762300703,0.00663398899607,1.67328,0.00221716169911,0.1209892,1.1068446,1.33537512155,0.455844535445,1.33537512155,0.000994798974668
905,909,7.575,0.178018,1.67396,0.455799,0.128262,1.67171,0.600321,0.0022208106628,0.142177,1.35421,1.335067,1.331248,1.0347089,-0.1059695,1.335067,0.9426129,1.36304,0.00424536040873,0.0100707734559,1.67396,0.0022208106628,0.1210594,1.1066652,1.33122356502,0.455356909448,1.33122356502,0.00104094380252
906,910,7.583333,0.177891,1.67452,0.45739,0.12855,1.67033,0.602037,0.00213142417177,0.143498,1.35104,1.32989,1.328875,1.0326991,-0.1042449,1.32989,0.9440348,1.35428,0.0081290159306,0.0124840332025,1.67452,0.00213142417177,0.1211018,1.106419,1.32540383022,0.455145028111,1.32540383022,0.00104397557443
907,911,7.591667,0.177743,1.67497,0.458952,0.12881,1.66899,0.603674,0.00195830436858,0.143798,1.34438,1.322987,1.323793,1.0314896,-0.1020871,1.322987,0.9458086,1.34679,0.0116343096486,0.0142047923251,1.67497,0.00195830436858,0.121129,1.106138,1.31815472792,0.454792594664,1.31815472792,0.00104058060716
908,912,7.6,0.177593,1.67525,0.460333,0.12908,1.66772,0.60514,0.00166092383931,0.143493,1.33596,1.314603,1.316402,1.0307451,-0.099558,1.314603,0.9474725,1.34032,0.0144861997777,0.0149842420229,1.67525,0.00166092383931,0.1211532,1.1058234,1.30962332221,0.454078992938,1.30962332221,0.00106240670179
909,913,7.608333,0.177512,1.67541,0.461509,0.129358,1.66663,0.606362,0.00128166493281,0.142828,1.32828,1.305222,1.307199,1.0300625,-0.0969603,1.305222,0.9487465,1.33256,0.0166002638834,0.0145126485867,1.67541,0.00128166493281,0.1211996,1.1055172,1.30015832065,0.453060102931,1.30015832065,0.00107619003898
910,914,7.616667,0.177506,1.67541,0.462341,0.129651,1.66577,0.607266,0.000877583044504,0.142007,1.31953,1.295578,1.296885,1.0290777,-0.0945736,1.295578,0.9495225,1.32404,0.0163187345098,0.0123358140388,1.67541,0.000877583044504,0.1212754,1.1052204,1.29030143797,0.451985051072,1.29030143797,0.00106226456215
911,915,7.625,0.177631,1.6753,0.462843,0.129987,1.66516,0.6078,0.000547233953625,0.141433,1.30998,1.286555,1.286164,1.0275825,-0.0927973,1.286555,0.9498142,1.31524,0.0152763059671,0.00977109645843,1.6753,0.000596926293607,0.1214002,1.1049626,1.28078889674,0.451040624964,1.28078889674,0.00103455932648
912,916,7.633333,0.177881,1.67509,0.462922,0.13042,1.66485,0.607926,0.00059103722387,0.141206,1.30033,1.27901,1.275893,1.025839,-0.0917477,1.27901,0.9499108,1.30717,0.0122756684543,0.00904487108808,1.67509,0.000641037440404,0.1215986,1.1047558,1.27252748097,0.450617396355,1.27252748097,0.0009623081627
913,917,7.641667,0.178304,1.67477,0.462562,0.130913,1.66485,0.6076,0.00102641609496,0.141321,1.29125,1.273208,1.266954,1.0242453,-0.0913386,1.273208,0.9500211,1.30072,0.00942983266023,0.00853307388929,1.67477,0.00110857295655,0.1218662,1.1046086,1.26602379841,0.45069790115,1.26602379841,0.000935841866984
914,918,7.65,0.178907,1.67436,0.461727,0.13153,1.66513,0.606829,0.00149260343025,0.141766,1.2835,1.26869,1.259829,1.0230403,-0.0912804,1.26869,0.9500222,1.29569,0.00889712453549,0.00782553493379,1.67436,0.00151843340322,0.1222336,1.1045128,1.26090165388,0.450965857686,1.26090165388,0.00085475201082
915,919,7.658333,0.179701,1.67388,0.460525,0.132294,1.66567,0.605666,0.001936725329,0.14232,1.27758,1.264775,1.254464,1.022295,-0.0913225,1.264775,0.9499261,1.29139,0.00944904233243,0.00686370461194,1.67388,0.001936725329,0.1227036,1.1044806,1.25655765337,0.451188919434,1.25655765337,0.000756347142521
916,920,7.666667,0.180662,1.67334,0.458953,0.133203,1.66643,0.604134,0.00227890719425,0.143134,1.27318,1.260891,1.250413,1.0219465,-0.0913394,1.260891,0.9496438,1.28709,0.00930867144119,0.00586636224589,1.67334,0.00227890719425,0.123274,1.1045044,1.25239189286,0.451209807501,1.25239189286,0.000751141131879
917,921,7.675,0.181777,1.67278,0.457103,0.13425,1.66735,0.602331,0.00255081810406,0.1442,1.26941,1.256782,1.246946,1.021748,-0.0913381,1.256782,0.9491927,1.28253,0.00849249668825,0.0054309222053,1.67278,0.00255081810406,0.1239228,1.1045786,1.24810296924,0.451008005369,1.24810296924,0.00069596910851
918,922,7.683333,0.182967,1.67215,0.455013,0.135422,1.66835,0.600298,0.00273979743777,0.145459,1.26571,1.252203,1.243575,1.0215586,-0.0914673,1.252203,0.9484853,1.27776,0.00766575038727,0.00614351471065,1.67215,0.00273979743777,0.1246416,1.1046686,1.24340168361,0.450609167703,1.24340168361,0.000722308106005
919,923,7.691667,0.184213,1.6715,0.452799,0.136711,1.66943,0.598135,0.00282788206968,0.146816,1.26162,1.24694,1.239989,1.0212939,-0.0916351,1.24694,0.9475872,1.2727,0.00715667695233,0.00737168773077,1.6715,0.00282788206968,0.1254108,1.1047842,1.23807453654,0.449983895012,1.23807453654,0.000747286424338
920,924,7.7,0.185468,1.67083,0.450516,0.138072,1.6705,0.595899,0.00283488006801,0.148123,1.25702,1.240873,1.235958,1.0208363,-0.091673,1.240873,0.9465427,1.26719,0.00735005469367,0.00846559489936,1.67083,0.00283488006801,0.1262126,1.1048962,1.23192351978,0.449190883629,1.23192351978,0.00074992066247
921,925,7.708333,0.186704,1.6702,0.448252,0.139474,1.67155,0.59367,0.0027128813096,0.149284,1.25198,1.234038,1.231095,1.0200344,-0.0914964,1.234038,0.9453619,1.26118,0.00789466915076,0.00945238916888,1.67155,0.0027128813096,0.127022,1.1050192,1.22496912967,0.44825600793,1.22496912967,0.000832341876875
922,926,7.716667,0.187875,1.66957,0.446073,0.140887,1.67256,0.591586,0.00253659318772,0.15008,1.24613,1.226575,1.225031,1.0186932,-0.0909835,1.226575,0.9440286,1.25458,0.0089162687824,0.0101173479232,1.67256,0.00253659318772,0.1278202,1.10514,1.21724503567,0.447182765656,1.21724503567,0.000812908358919
923,927,7.725,0.18899,1.66909,0.444086,0.142269,1.67343,0.589645,0.00223675747456,0.150491,1.23936,1.218625,1.217686,1.016926,-0.0902014,1.218625,0.942493,1.24749,0.0107189633827,0.0106608258592,1.67343,0.00223675747456,0.1285922,1.1052676,1.20898354675,0.44593117124,1.20898354675,0.000844615889029
924,928,7.733333,0.18999,1.66877,0.442322,0.143591,1.67416,0.587995,0.00191177535291,0.150686,1.23139,1.210375,1.209234,1.0147162,-0.0892333,1.210375,0.9408338,1.24,0.0118649062365,0.0109661609053,1.67416,0.00191177535291,0.1293214,1.1054106,1.20046803581,0.444662491538,1.20046803581,0.000835466336844
925,929,7.741667,0.19094,1.66866,0.440912,0.144813,1.67474,0.586644,0.00151789097105,0.15089,1.22264,1.201822,1.200027,1.0121131,-0.0882605,1.201822,0.9389154,1.23216,0.012722645794,0.0110015735693,1.67474,0.00151789097105,0.1300008,1.1055766,1.19157080012,0.443440815731,1.19157080012,0.000972488560344
926,930,7.75,0.191771,1.6688,0.439865,0.145935,1.67511,0.585691,0.0011244309672,0.150865,1.21376,1.193051,1.190478,1.0092226,-0.0873825,1.193051,0.9367923,1.22391,0.0133866825241,0.0110969351174,1.67511,0.0011244309672,0.1306196,1.105759,1.18245025514,0.442346030051,1.18245025514,0.00105313104598
927,931,7.758333,0.19247,1.6692,0.439232,0.146886,1.67532,0.585129,0.000854029273503,0.150992,1.2045,1.184147,1.180669,1.0059984,-0.0866727,1.184147,0.9345447,1.21526,0.0135659004861,0.011030042611,1.67532,0.000932021995449,0.1311572,1.105963,1.17317915176,0.441412123525,1.17317915176,0.00114069847024
928,932,7.766667,0.193084,1.66985,0.438969,0.147721,1.67533,0.58495,0.00073436026581,0.151279,1.19565,1.175122,1.170828,1.0025519,-0.0861156,1.175122,0.9320785,1.20635,0.0133083856647,0.0110955692058,1.67533,0.000936905544865,0.1316382,1.10618,1.16373096622,0.440637968495,1.16373096622,0.00123499797571
929,933,7.775,0.193588,1.67063,0.439093,0.148408,1.67516,0.585146,0.000903066996407,0.151695,1.18862,1.165944,1.161046,0.9990039,-0.0857017,1.165944,0.929529,1.19696,0.0126803189629,0.0112925255368,1.67516,0.00112459681664,0.1320562,1.1063824,1.15419550403,0.440152091154,1.15419550403,0.00134523826886
930,934,7.783333,0.193991,1.67158,0.43954,0.149005,1.67478,0.585707,0.00113247251622,0.152353,1.18095,1.156612,1.151407,0.9954052,-0.0853808,1.156612,0.9268524,1.18741,0.0120750180538,0.0114922118846,1.67478,0.00136111020862,0.1324136,1.106566,1.14458512791,0.439864943257,1.14458512791,0.00142322485925
931,935,7.791667,0.19433,1.67262,0.44035,0.149468,1.67423,0.586582,0.0014254280059,0.153205,1.17303,1.147076,1.14189,0.9917777,-0.0851115,1.147076,0.9239827,1.17757,0.0117987467555,0.0117101927397,1.67423,0.00158659320558,0.1327064,1.106717,1.13480360352,0.43969595136,1.13480360352,0.00147939345679
932,936,7.8,0.194573,1.67371,0.441477,0.149832,1.67346,0.587725,0.00175134947969,0.154241,1.16471,1.137375,1.132509,0.988147,-0.0848328,1.137375,0.9209211,1.16765,0.0119699206764,0.0119346740634,1.67371,0.00185380311792,0.13295,1.1068196,1.12491947986,0.43967671897,1.12491947986,0.00150878229046
933,937,7.808333,0.194748,1.67489,0.442896,0.150129,1.67253,0.589179,0.0020202655766,0.155325,1.15627,1.127502,1.123298,0.9845321,-0.0845025,1.127502,0.9176327,1.1575,0.0121384247742,0.0122276274068,1.67489,0.0020348879576,0.133143,1.1068884,1.11499324733,0.439780844425,1.11499324733,0.00152530816558
934,938,7.816667,0.194885,1.67603,0.444576,0.150377,1.67141,0.590842,0.00222667240518,0.156432,1.14772,1.11746,1.114164,0.9808758,-0.0840907,1.11746,0.914114,1.14772,0.0121790397405,0.0124207296485,1.67603,0.00222667240518,0.1333136,1.106886,1.10486515395,0.439970596543,1.10486515395,0.00150911696034
935,939,7.825,0.194988,1.67713,0.446494,0.150586,1.67014,0.592659,0.00234963082207,0.157467,1.13914,1.107361,1.105093,0.977131,-0.0836412,1.107361,0.9103664,1.13914,0.0121179329921,0.0125413931044,1.67713,0.00234963082207,0.133456,1.106834,1.09482511439,0.440151757651,1.09482511439,0.00150138869051
936,940,7.833333,0.195082,1.67808,0.448469,0.15078,1.66874,0.594536,0.00238312903553,0.158389,1.13061,1.09719,1.09604,0.9732186,-0.0830761,1.09719,0.9063408,1.13061,0.0122198649747,0.0127215333981,1.67808,0.00238312903553,0.133593,1.1066902,1.08467879557,0.440459193309,1.08467879557,0.00146947677763
937,941,7.841667,0.195215,1.67886,0.450477,0.15099,1.66725,0.596384,0.00237047252673,0.159323,1.122,1.086979,1.086978,0.969122,-0.0824825,1.086979,0.9020976,1.122,0.0119654116519,0.0128187942101,1.67886,0.00237047252673,0.1337446,1.1064738,1.07462969438,0.440786249178,1.07462969438,0.00143140525359
938,942,7.85,0.195383,1.67945,0.452427,0.151226,1.66574,0.598196,0.00227604239855,0.160377,1.11358,1.076812,1.077969,0.9649054,-0.0817697,1.076812,0.8976688,1.11358,0.0118117778509,0.0126799018135,1.67945,0.00227604239855,0.1339204,1.1061928,1.06458469463,0.441182680573,1.06458469463,0.0013950627226
939,943,7.858333,0.195606,1.67988,0.454294,0.151514,1.66426,0.599901,0.00215587314098,0.16135,1.10526,1.066681,1.069001,0.9605341,-0.0809807,1.066681,0.8929922,1.10526,0.0115424472708,0.0127127325544,1.67988,0.00215587314098,0.1341208,1.1058788,1.05465278179,0.441519002264,1.05465278179,0.0013353164419
940,944,7.866667,0.19591,1.68015,0.456036,0.151906,1.66283,0.601466,0.00198554022875,0.162279,1.09713,1.056644,1.06013,0.9560906,-0.0800863,1.056644,0.8881621,1.09713,0.0113483391296,0.0126446985334,1.68015,0.00198554022875,0.1343708,1.1055292,1.04483884023,0.441808539048,1.04483884023,0.00127390345003
941,945,7.875,0.196274,1.6803,0.457613,0.152357,1.66151,0.602879,0.00179644120416,0.163271,1.08914,1.046697,1.051331,0.9515313,-0.0791426,1.046697,0.8831426,1.08914,0.0112566284473,0.0124791245687,1.6803,0.00179644120416,0.1346524,1.1051814,1.0351410881,0.442083281995,1.0351410881,0.00126687410582
942,946,7.883333,0.196748,1.68033,0.458955,0.152912,1.66032,0.604105,0.00158528546325,0.164318,1.08122,1.036874,1.0425956,0.9468546,-0.0780965,1.036874,0.8779879,1.08122,0.0114139129574,0.0123472353586,1.68033,0.00158528546325,0.134992,1.104836,1.02560040146,0.442332428229,1.02560040146,0.00123364703218
943,947,7.891667,0.197302,1.68019,0.460066,0.153555,1.65928,0.605114,0.001371,0.165313,1.07319,1.0271542,1.0338568,0.9419977,-0.0769608,1.0271542,0.8726977,1.07319,0.0113312265885,0.0122335977537,1.68019,0.001371,0.1353808,1.1044852,1.01619582413,0.442573987854,1.01619582413,0.00123459345535
944,948,7.9,0.19798,1.67992,0.460897,0.154301,1.65843,0.605889,0.00121143468664,0.166345,1.06522,1.0175729,1.0250946,0.9369795,-0.0757769,1.0175729,0.8673102,1.06522,0.0114661348762,0.0122045155987,1.67992,0.00121143468664,0.1358342,1.1041522,1.00689196104,0.442917252715,1.00689196104,0.00124459511489
